"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"GL000004320","DANMARKSHAVN, GL","1961-03-01",,"-12","-32"
"GL000004320","DANMARKSHAVN, GL","1961-03-02",,"-12","-19"
"GL000004320","DANMARKSHAVN, GL","1961-03-03",,"-11","-20"
"GL000004320","DANMARKSHAVN, GL","1961-03-04",,"-13","-26"
"GL000004320","DANMARKSHAVN, GL","1961-03-05",,"-6","-27"
"GL000004320","DANMARKSHAVN, GL","1961-03-06",,"-1","-12"
"GL000004320","DANMARKSHAVN, GL","1961-03-07",,"-3","-28"
"GL000004320","DANMARKSHAVN, GL","1961-03-08",,"-12","-20"
"GL000004320","DANMARKSHAVN, GL","1961-03-09",,"-12","-20"
"GL000004320","DANMARKSHAVN, GL","1961-03-10",,"-14","-22"
"GL000004320","DANMARKSHAVN, GL","1961-03-11",,"-15","-22"
"GL000004320","DANMARKSHAVN, GL","1961-03-12",,"-15","-25"
"GL000004320","DANMARKSHAVN, GL","1961-03-13",,"-18","-25"
"GL000004320","DANMARKSHAVN, GL","1961-03-14",,"-12","-24"
"GL000004320","DANMARKSHAVN, GL","1961-03-15",,"5","-13"
"GL000004320","DANMARKSHAVN, GL","1961-03-16",,"9","1"
"GL000004320","DANMARKSHAVN, GL","1961-03-17",,"8","-16"
"GL000004320","DANMARKSHAVN, GL","1961-03-18",,"0","-28"
"GL000004320","DANMARKSHAVN, GL","1961-03-19",,"-12","-31"
"GL000004320","DANMARKSHAVN, GL","1961-03-20",,"-14","-29"
"GL000004320","DANMARKSHAVN, GL","1961-03-21",,"-9","-20"
"GL000004320","DANMARKSHAVN, GL","1961-03-22",,"-4","-18"
"GL000004320","DANMARKSHAVN, GL","1961-03-23",,"-4","-12"
"GL000004320","DANMARKSHAVN, GL","1961-03-24",,"-2","-17"
"GL000004320","DANMARKSHAVN, GL","1961-03-25",,"-8","-26"
"GL000004320","DANMARKSHAVN, GL","1961-03-26",,"-3","-16"
"GL000004320","DANMARKSHAVN, GL","1961-03-27",,"-3","-21"
"GL000004320","DANMARKSHAVN, GL","1961-03-28",,"1","-12"
"GL000004320","DANMARKSHAVN, GL","1961-03-29",,"-1","-9"
"GL000004320","DANMARKSHAVN, GL","1961-03-30",,"5","-12"
"GL000004320","DANMARKSHAVN, GL","1961-03-31",,"5","-4"
"GL000004320","DANMARKSHAVN, GL","1961-04-01",,"5","-5"
"GL000004320","DANMARKSHAVN, GL","1961-04-02",,"4","-4"
"GL000004320","DANMARKSHAVN, GL","1961-04-03",,"4","-12"
"GL000004320","DANMARKSHAVN, GL","1961-04-04",,"4","-14"
"GL000004320","DANMARKSHAVN, GL","1961-04-05",,"13","-1"
"GL000004320","DANMARKSHAVN, GL","1961-04-06",,"13","0"
"GL000004320","DANMARKSHAVN, GL","1961-04-07",,"13","-3"
"GL000004320","DANMARKSHAVN, GL","1961-04-08",,"4","-18"
"GL000004320","DANMARKSHAVN, GL","1961-04-09",,"-1","-15"
"GL000004320","DANMARKSHAVN, GL","1961-04-10",,"0","-20"
"GL000004320","DANMARKSHAVN, GL","1961-04-11",,"-1","-18"
"GL000004320","DANMARKSHAVN, GL","1961-04-12",,"-3","-17"
"GL000004320","DANMARKSHAVN, GL","1961-04-13",,"0","-16"
"GL000004320","DANMARKSHAVN, GL","1961-04-14",,"11","-6"
"GL000004320","DANMARKSHAVN, GL","1961-04-15",,"15","4"
"GL000004320","DANMARKSHAVN, GL","1961-04-16",,"14","5"
"GL000004320","DANMARKSHAVN, GL","1961-04-17",,"14","0"
"GL000004320","DANMARKSHAVN, GL","1961-04-18",,"11","-3"
"GL000004320","DANMARKSHAVN, GL","1961-04-19",,"15","5"
"GL000004320","DANMARKSHAVN, GL","1961-04-20",,"16","9"
"GL000004320","DANMARKSHAVN, GL","1961-04-21",,"15","-10"
"GL000004320","DANMARKSHAVN, GL","1961-04-22",,"9","-7"
"GL000004320","DANMARKSHAVN, GL","1961-04-23",,"7","-14"
"GL000004320","DANMARKSHAVN, GL","1961-04-24",,"4","-15"
"GL000004320","DANMARKSHAVN, GL","1961-04-25",,"6","-16"
"GL000004320","DANMARKSHAVN, GL","1961-04-26",,"8","-12"
"GL000004320","DANMARKSHAVN, GL","1961-04-27",,"8","-8"
"GL000004320","DANMARKSHAVN, GL","1961-04-28",,"9",
"GL000004320","DANMARKSHAVN, GL","1961-04-29",,"15","0"
"GL000004320","DANMARKSHAVN, GL","1961-04-30",,"14","-7"
"GL000004320","DANMARKSHAVN, GL","1961-05-01",,"15","-4"
"GL000004320","DANMARKSHAVN, GL","1961-05-02",,"11","-1"
"GL000004320","DANMARKSHAVN, GL","1961-05-03",,"11","-1"
"GL000004320","DANMARKSHAVN, GL","1961-05-04",,"11","-4"
"GL000004320","DANMARKSHAVN, GL","1961-05-05",,"13","-1"
"GL000004320","DANMARKSHAVN, GL","1961-05-06",,"16","8"
"GL000004320","DANMARKSHAVN, GL","1961-05-07",,"18","-3"
"GL000004320","DANMARKSHAVN, GL","1961-05-08",,"14","-2"
"GL000004320","DANMARKSHAVN, GL","1961-05-09",,"13","-2"
"GL000004320","DANMARKSHAVN, GL","1961-05-10",,"18","9"
"GL000004320","DANMARKSHAVN, GL","1961-05-11",,"17","-7"
"GL000004320","DANMARKSHAVN, GL","1961-05-12",,"16","-2"
"GL000004320","DANMARKSHAVN, GL","1961-05-13",,"20","1"
"GL000004320","DANMARKSHAVN, GL","1961-05-14",,"23","4"
"GL000004320","DANMARKSHAVN, GL","1961-05-15",,"27","13"
"GL000004320","DANMARKSHAVN, GL","1961-05-16",,"30","17"
"GL000004320","DANMARKSHAVN, GL","1961-05-17",,"30","10"
"GL000004320","DANMARKSHAVN, GL","1961-05-18",,"26","11"
"GL000004320","DANMARKSHAVN, GL","1961-05-19",,"27","17"
"GL000004320","DANMARKSHAVN, GL","1961-05-20",,"27","17"
"GL000004320","DANMARKSHAVN, GL","1961-05-21",,"26","18"
"GL000004320","DANMARKSHAVN, GL","1961-05-22",,"26","11"
"GL000004320","DANMARKSHAVN, GL","1961-05-23",,"22","10"
"GL000004320","DANMARKSHAVN, GL","1961-05-24",,"29","12"
"GL000004320","DANMARKSHAVN, GL","1961-05-25",,"29","13"
"GL000004320","DANMARKSHAVN, GL","1961-05-26",,"29","8"
"GL000004320","DANMARKSHAVN, GL","1961-05-27",,"27","16"
"GL000004320","DANMARKSHAVN, GL","1961-05-28",,"31","15"
"GL000004320","DANMARKSHAVN, GL","1961-05-29",,"35","20"
"GL000004320","DANMARKSHAVN, GL","1961-05-30",,"35","21"
"GL000004320","DANMARKSHAVN, GL","1961-05-31",,"34","18"
"GL000004320","DANMARKSHAVN, GL","1961-06-01",,"34","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-02",,"40","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-03",,"42","28"
"GL000004320","DANMARKSHAVN, GL","1961-06-04",,"42","30"
"GL000004320","DANMARKSHAVN, GL","1961-06-05",,"37","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-06",,"33","22"
"GL000004320","DANMARKSHAVN, GL","1961-06-07",,"31","19"
"GL000004320","DANMARKSHAVN, GL","1961-06-08",,"33","18"
"GL000004320","DANMARKSHAVN, GL","1961-06-09",,"34","26"
"GL000004320","DANMARKSHAVN, GL","1961-06-10",,"36","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-11",,"38","29"
"GL000004320","DANMARKSHAVN, GL","1961-06-12",,"38","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-13",,"32","26"
"GL000004320","DANMARKSHAVN, GL","1961-06-14",,"33","29"
"GL000004320","DANMARKSHAVN, GL","1961-06-15",,"33","25"
"GL000004320","DANMARKSHAVN, GL","1961-06-16",,"32","28"
"GL000004320","DANMARKSHAVN, GL","1961-06-17",,"34","27"
"GL000004320","DANMARKSHAVN, GL","1961-06-18",,"41","27"
"GL000004320","DANMARKSHAVN, GL","1961-06-19",,"43","36"
"GL000004320","DANMARKSHAVN, GL","1961-06-20",,"45","37"
"GL000004320","DANMARKSHAVN, GL","1961-06-21",,"45","37"
"GL000004320","DANMARKSHAVN, GL","1961-06-22",,"41","33"
"GL000004320","DANMARKSHAVN, GL","1961-06-23",,"41","31"
"GL000004320","DANMARKSHAVN, GL","1961-06-24",,"40","35"
"GL000004320","DANMARKSHAVN, GL","1961-06-25",,"40","34"
"GL000004320","DANMARKSHAVN, GL","1961-06-26",,"38","32"
"GL000004320","DANMARKSHAVN, GL","1961-06-27",,"45","34"
"GL000004320","DANMARKSHAVN, GL","1961-06-28",,"45","29"
"GL000004320","DANMARKSHAVN, GL","1961-06-29",,"45","36"
"GL000004320","DANMARKSHAVN, GL","1961-06-30",,"50","37"
"GL000004320","DANMARKSHAVN, GL","1961-07-01",,"50","40"
"GL000004320","DANMARKSHAVN, GL","1961-07-02",,"50","35"
"GL000004320","DANMARKSHAVN, GL","1961-07-03",,"50","37"
"GL000004320","DANMARKSHAVN, GL","1961-07-04",,"50","32"
"GL000004320","DANMARKSHAVN, GL","1961-07-05",,"52","31"
"GL000004320","DANMARKSHAVN, GL","1961-07-06",,"49","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-07",,"49","36"
"GL000004320","DANMARKSHAVN, GL","1961-07-08",,"45","35"
"GL000004320","DANMARKSHAVN, GL","1961-07-09",,"45","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-10",,"42","36"
"GL000004320","DANMARKSHAVN, GL","1961-07-11",,"39","30"
"GL000004320","DANMARKSHAVN, GL","1961-07-12",,"37","30"
"GL000004320","DANMARKSHAVN, GL","1961-07-13",,"40","30"
"GL000004320","DANMARKSHAVN, GL","1961-07-14",,"44","30"
"GL000004320","DANMARKSHAVN, GL","1961-07-15",,"52","32"
"GL000004320","DANMARKSHAVN, GL","1961-07-16",,"55","43"
"GL000004320","DANMARKSHAVN, GL","1961-07-17",,"58","45"
"GL000004320","DANMARKSHAVN, GL","1961-07-18",,"55","36"
"GL000004320","DANMARKSHAVN, GL","1961-07-19",,"52","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-20",,"37","28"
"GL000004320","DANMARKSHAVN, GL","1961-07-21",,"45","31"
"GL000004320","DANMARKSHAVN, GL","1961-07-22",,"45","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-23",,"40","35"
"GL000004320","DANMARKSHAVN, GL","1961-07-24",,"40","28"
"GL000004320","DANMARKSHAVN, GL","1961-07-25",,"39","27"
"GL000004320","DANMARKSHAVN, GL","1961-07-26",,"45","28"
"GL000004320","DANMARKSHAVN, GL","1961-07-27",,"45","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-28",,"47","34"
"GL000004320","DANMARKSHAVN, GL","1961-07-29",,"45","35"
"GL000004320","DANMARKSHAVN, GL","1961-07-30",,"48","32"
"GL000004320","DANMARKSHAVN, GL","1961-07-31",,"49","37"
"GL000004320","DANMARKSHAVN, GL","1961-08-01",,"47","38"
"GL000004320","DANMARKSHAVN, GL","1961-08-02",,"44","33"
"GL000004320","DANMARKSHAVN, GL","1961-08-03",,"40","29"
"GL000004320","DANMARKSHAVN, GL","1961-08-04",,"42","28"
"GL000004320","DANMARKSHAVN, GL","1961-08-05",,"46","39"
"GL000004320","DANMARKSHAVN, GL","1961-08-06",,"46","38"
"GL000004320","DANMARKSHAVN, GL","1961-08-07",,"44","34"
"GL000004320","DANMARKSHAVN, GL","1961-08-08",,"44","36"
"GL000004320","DANMARKSHAVN, GL","1961-08-09",,"42","31"
"GL000004320","DANMARKSHAVN, GL","1961-08-10",,"42","35"
"GL000004320","DANMARKSHAVN, GL","1961-08-11",,"41","31"
"GL000004320","DANMARKSHAVN, GL","1961-08-12",,"41","29"
"GL000004320","DANMARKSHAVN, GL","1961-08-13",,"36","30"
"GL000004320","DANMARKSHAVN, GL","1961-08-14",,"47","30"
"GL000004320","DANMARKSHAVN, GL","1961-08-15",,"48","28"
"GL000004320","DANMARKSHAVN, GL","1961-08-16",,"42","34"
"GL000004320","DANMARKSHAVN, GL","1961-08-17",,"44","30"
"GL000004320","DANMARKSHAVN, GL","1961-08-18",,"44","29"
"GL000004320","DANMARKSHAVN, GL","1961-08-19",,"37","30"
"GL000004320","DANMARKSHAVN, GL","1961-08-20",,"37","23"
"GL000004320","DANMARKSHAVN, GL","1961-08-21",,"36","24"
"GL000004320","DANMARKSHAVN, GL","1961-08-22",,"36","24"
"GL000004320","DANMARKSHAVN, GL","1961-08-23",,"34","25"
"GL000004320","DANMARKSHAVN, GL","1961-08-24",,"36","26"
"GL000004320","DANMARKSHAVN, GL","1961-08-25",,"36","27"
"GL000004320","DANMARKSHAVN, GL","1961-08-26",,"38","27"
"GL000004320","DANMARKSHAVN, GL","1961-08-27",,"38","26"
"GL000004320","DANMARKSHAVN, GL","1961-08-28",,"38","29"
"GL000004320","DANMARKSHAVN, GL","1961-08-29",,"37","27"
"GL000004320","DANMARKSHAVN, GL","1961-08-30",,"36","27"
"GL000004320","DANMARKSHAVN, GL","1961-08-31",,"38","33"
"GL000004320","DANMARKSHAVN, GL","1961-09-01",,"42","33"
"GL000004320","DANMARKSHAVN, GL","1961-09-02",,"41","28"
"GL000004320","DANMARKSHAVN, GL","1961-09-03",,"32","27"
"GL000004320","DANMARKSHAVN, GL","1961-09-04",,"32","26"
"GL000004320","DANMARKSHAVN, GL","1961-09-05",,"35","28"
"GL000004320","DANMARKSHAVN, GL","1961-09-06",,"36","27"
"GL000004320","DANMARKSHAVN, GL","1961-09-07",,"35","29"
"GL000004320","DANMARKSHAVN, GL","1961-09-08",,"35","27"
"GL000004320","DANMARKSHAVN, GL","1961-09-09",,"34","27"
"GL000004320","DANMARKSHAVN, GL","1961-09-10",,"33","21"
"GL000004320","DANMARKSHAVN, GL","1961-09-11",,"27","23"
"GL000004320","DANMARKSHAVN, GL","1961-09-12",,"27","20"
"GL000004320","DANMARKSHAVN, GL","1961-09-13",,"28","19"
"GL000004320","DANMARKSHAVN, GL","1961-09-14",,"27","16"
"GL000004320","DANMARKSHAVN, GL","1961-09-15",,"26","18"
"GL000004320","DANMARKSHAVN, GL","1961-09-16",,"27","20"
"GL000004320","DANMARKSHAVN, GL","1961-09-17",,"23","18"
"GL000004320","DANMARKSHAVN, GL","1961-09-18",,"26","19"
"GL000004320","DANMARKSHAVN, GL","1961-09-19",,"28","17"
"GL000004320","DANMARKSHAVN, GL","1961-09-20",,"28","21"
"GL000004320","DANMARKSHAVN, GL","1961-09-21",,"29","20"
"GL000004320","DANMARKSHAVN, GL","1961-09-22",,"29","17"
"GL000004320","DANMARKSHAVN, GL","1961-09-23",,"26","18"
"GL000004320","DANMARKSHAVN, GL","1961-09-24",,"22","10"
"GL000004320","DANMARKSHAVN, GL","1961-09-25",,"21","17"
"GL000004320","DANMARKSHAVN, GL","1961-09-26",,"21","8"
"GL000004320","DANMARKSHAVN, GL","1961-09-27",,"19","10"
"GL000004320","DANMARKSHAVN, GL","1961-09-28",,"18","4"
"GL000004320","DANMARKSHAVN, GL","1961-09-29",,"23","8"
"GL000004320","DANMARKSHAVN, GL","1961-09-30",,"26","21"
"GL000004320","DANMARKSHAVN, GL","1961-10-01",,"27","11"
"GL000004320","DANMARKSHAVN, GL","1961-10-02",,"27","7"
"GL000004320","DANMARKSHAVN, GL","1961-10-03",,"13","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-04",,"28","10"
"GL000004320","DANMARKSHAVN, GL","1961-10-05",,"28","20"
"GL000004320","DANMARKSHAVN, GL","1961-10-06",,"27","15"
"GL000004320","DANMARKSHAVN, GL","1961-10-07",,"22","11"
"GL000004320","DANMARKSHAVN, GL","1961-10-08",,"24","11"
"GL000004320","DANMARKSHAVN, GL","1961-10-09",,"24","5"
"GL000004320","DANMARKSHAVN, GL","1961-10-10",,"27","10"
"GL000004320","DANMARKSHAVN, GL","1961-10-11",,"33","23"
"GL000004320","DANMARKSHAVN, GL","1961-10-12",,"32","17"
"GL000004320","DANMARKSHAVN, GL","1961-10-13",,"21","13"
"GL000004320","DANMARKSHAVN, GL","1961-10-14",,"18","-2"
"GL000004320","DANMARKSHAVN, GL","1961-10-15",,"9","4"
"GL000004320","DANMARKSHAVN, GL","1961-10-16",,"12","4"
"GL000004320","DANMARKSHAVN, GL","1961-10-17",,"19","5"
"GL000004320","DANMARKSHAVN, GL","1961-10-18",,"17","1"
"GL000004320","DANMARKSHAVN, GL","1961-10-19",,"11","-4"
"GL000004320","DANMARKSHAVN, GL","1961-10-20",,"11","-4"
"GL000004320","DANMARKSHAVN, GL","1961-10-21",,"12","2"
"GL000004320","DANMARKSHAVN, GL","1961-10-22",,"12","6"
"GL000004320","DANMARKSHAVN, GL","1961-10-23",,"15","8"
"GL000004320","DANMARKSHAVN, GL","1961-10-24",,"15","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-25",,"19","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-26",,"23","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-27",,"24","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-28",,"14","-2"
"GL000004320","DANMARKSHAVN, GL","1961-10-29",,"13","3"
"GL000004320","DANMARKSHAVN, GL","1961-10-30",,"13","-1"
"GL000004320","DANMARKSHAVN, GL","1961-10-31",,"13","5"
"GL000004320","DANMARKSHAVN, GL","1961-11-01",,"13","-2"
"GL000004320","DANMARKSHAVN, GL","1961-11-02",,"12","-1"
"GL000004320","DANMARKSHAVN, GL","1961-11-03",,"11","-6"
"GL000004320","DANMARKSHAVN, GL","1961-11-04",,"11","-3"
"GL000004320","DANMARKSHAVN, GL","1961-11-05",,"12","-1"
"GL000004320","DANMARKSHAVN, GL","1961-11-06",,"31","12"
"GL000004320","DANMARKSHAVN, GL","1961-11-07",,"36","13"
"GL000004320","DANMARKSHAVN, GL","1961-11-08",,"27","18"
"GL000004320","DANMARKSHAVN, GL","1961-11-09",,"24","11"
"GL000004320","DANMARKSHAVN, GL","1961-11-10",,"23","10"
"GL000004320","DANMARKSHAVN, GL","1961-11-11",,"19","-1"
"GL000004320","DANMARKSHAVN, GL","1961-11-12",,"16","-7"
"GL000004320","DANMARKSHAVN, GL","1961-11-13",,"10","-14"
"GL000004320","DANMARKSHAVN, GL","1961-11-14",,"7","-13"
"GL000004320","DANMARKSHAVN, GL","1961-11-15",,"8","-8"
"GL000004320","DANMARKSHAVN, GL","1961-11-16",,"8","-5"
"GL000004320","DANMARKSHAVN, GL","1961-11-17",,"8","-6"
"GL000004320","DANMARKSHAVN, GL","1961-11-18",,"8","-9"
"GL000004320","DANMARKSHAVN, GL","1961-11-19",,"8","-3"
"GL000004320","DANMARKSHAVN, GL","1961-11-20",,"8","-15"
"GL000004320","DANMARKSHAVN, GL","1961-11-21",,"0","-9"
"GL000004320","DANMARKSHAVN, GL","1961-11-22",,"2","-5"
"GL000004320","DANMARKSHAVN, GL","1961-11-23",,"1","-7"
"GL000004320","DANMARKSHAVN, GL","1961-11-24",,"-3","-13"
"GL000004320","DANMARKSHAVN, GL","1961-11-25",,"-4","-15"
"GL000004320","DANMARKSHAVN, GL","1961-11-26",,"-4","-23"
"GL000004320","DANMARKSHAVN, GL","1961-11-27",,"-3","-26"
"GL000004320","DANMARKSHAVN, GL","1961-11-28",,"-4","-19"
"GL000004320","DANMARKSHAVN, GL","1961-11-29",,"-6","-18"
"GL000004320","DANMARKSHAVN, GL","1961-11-30",,"17","-9"
"GL000004320","DANMARKSHAVN, GL","1961-12-01",,"17","1"
"GL000004320","DANMARKSHAVN, GL","1961-12-02",,"14","-7"
"GL000004320","DANMARKSHAVN, GL","1961-12-03",,"5","-3"
"GL000004320","DANMARKSHAVN, GL","1961-12-04",,"6","-12"
"GL000004320","DANMARKSHAVN, GL","1961-12-05",,"-2","-17"
"GL000004320","DANMARKSHAVN, GL","1961-12-06",,"-3","-20"
"GL000004320","DANMARKSHAVN, GL","1961-12-07",,"6","-14"
"GL000004320","DANMARKSHAVN, GL","1961-12-08",,"9","-11"
"GL000004320","DANMARKSHAVN, GL","1961-12-09",,"7","-23"
"GL000004320","DANMARKSHAVN, GL","1961-12-10",,"-7","-27"
"GL000004320","DANMARKSHAVN, GL","1961-12-11",,"-15","-28"
"GL000004320","DANMARKSHAVN, GL","1961-12-12",,"-8","-16"
"GL000004320","DANMARKSHAVN, GL","1961-12-13",,"-1","-12"
"GL000004320","DANMARKSHAVN, GL","1961-12-14",,"-1","-17"
"GL000004320","DANMARKSHAVN, GL","1961-12-15",,"8","-22"
"GL000004320","DANMARKSHAVN, GL","1961-12-16",,"9","-19"
"GL000004320","DANMARKSHAVN, GL","1961-12-17",,"7","-15"
"GL000004320","DANMARKSHAVN, GL","1961-12-18",,"19","2"
"GL000004320","DANMARKSHAVN, GL","1961-12-19",,"16","-16"
"GL000004320","DANMARKSHAVN, GL","1961-12-20",,"-2","-21"
"GL000004320","DANMARKSHAVN, GL","1961-12-21",,"4","-19"
"GL000004320","DANMARKSHAVN, GL","1961-12-22",,"7","-12"
"GL000004320","DANMARKSHAVN, GL","1961-12-23",,"1","-18"
"GL000004320","DANMARKSHAVN, GL","1961-12-24",,"-3","-26"
"GL000004320","DANMARKSHAVN, GL","1961-12-25",,"-9","-27"
"GL000004320","DANMARKSHAVN, GL","1961-12-26",,"-14","-28"
"GL000004320","DANMARKSHAVN, GL","1961-12-27",,"-13","-29"
"GL000004320","DANMARKSHAVN, GL","1961-12-28",,"-1","-18"
"GL000004320","DANMARKSHAVN, GL","1961-12-29",,"6","-12"
"GL000004320","DANMARKSHAVN, GL","1961-12-30",,"23","-6"
"GL000004320","DANMARKSHAVN, GL","1961-12-31",,"8","-17"
"GL000004320","DANMARKSHAVN, GL","1962-01-01",,"2","-13"
"GL000004320","DANMARKSHAVN, GL","1962-01-02",,"2","-14"
"GL000004320","DANMARKSHAVN, GL","1962-01-03",,"-10","-16"
"GL000004320","DANMARKSHAVN, GL","1962-01-04",,"-10","-25"
"GL000004320","DANMARKSHAVN, GL","1962-01-05",,"-17","-32"
"GL000004320","DANMARKSHAVN, GL","1962-01-06",,"-20","-39"
"GL000004320","DANMARKSHAVN, GL","1962-01-07",,"-19","-30"
"GL000004320","DANMARKSHAVN, GL","1962-01-08",,"-11","-32"
"GL000004320","DANMARKSHAVN, GL","1962-01-09",,"-11","-28"
"GL000004320","DANMARKSHAVN, GL","1962-01-10",,"-13","-32"
"GL000004320","DANMARKSHAVN, GL","1962-01-11",,"9","-14"
"GL000004320","DANMARKSHAVN, GL","1962-01-12",,"19","0"
"GL000004320","DANMARKSHAVN, GL","1962-01-13",,"19","-6"
"GL000004320","DANMARKSHAVN, GL","1962-01-14",,"12","-10"
"GL000004320","DANMARKSHAVN, GL","1962-01-15",,"19","-10"
"GL000004320","DANMARKSHAVN, GL","1962-01-16",,"18","1"
"GL000004320","DANMARKSHAVN, GL","1962-01-17",,"12","-16"
"GL000004320","DANMARKSHAVN, GL","1962-01-18",,"10","-18"
"GL000004320","DANMARKSHAVN, GL","1962-01-19",,"4","-14"
"GL000004320","DANMARKSHAVN, GL","1962-01-20",,"-2","-22"
"GL000004320","DANMARKSHAVN, GL","1962-01-21",,"-6","-28"
"GL000004320","DANMARKSHAVN, GL","1962-01-22",,"-12","-28"
"GL000004320","DANMARKSHAVN, GL","1962-01-23",,"-8","-29"
"GL000004320","DANMARKSHAVN, GL","1962-01-24",,"-11","-28"
